ID,lexeme,phonetic,interlinearization,morphology,dialects,notes,linguistic_history,source,soundSource,soundFile,speakerName,speakerHometown,speakerAge,speakerGender,en_gloss,hi_gloss,semanticDomain,semanticDomain.2,partOfSpeech,partOfSpeech fullname,vernacular_exampleSentence,en_exampleSentence,hi_exampleSentence,semanticDomain.3,photoFile,photoSource,pluralForm
IDdnTDxfOjH0mbjYGD8b,बेश,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIDdnTDxfOjH0mbjYGD8b_1653309292782.wav?alt=media,IDdnTDxfOjH0mbjYGD8b_Sit.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Sit,बेठ,Physical Actions,Posture,v,verb,,,,,,,
IL6GLPxIPSm6ysnk6K9R,डीग,,,,Bushahri,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIL6GLPxIPSm6ysnk6K9R_1653131325971.wav?alt=media,IL6GLPxIPSm6ysnk6K9R_Stick.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Stick,छड़ी,Universe and the natural world,Tools and weapons,n,noun,,,,,,,
IM6Rjx2VXl7KdLHpCFVs,आज़को,ɑːzkoː,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIM6Rjx2VXl7KdLHpCFVs_1653120635901.wav?alt=media,IM6Rjx2VXl7KdLHpCFVs_todays.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,today's,आज का,Time,,adj,adjective,आज़को देस ई बुरो ओ।,Today's day is bad.,आजका दिन ही बुरा है।,,,,
IMxUMA5JbFKNco64KSs8,खिंड,,,,Shimla Saraji,,,,,,,,,,scatter,बिखराव,Physical Actions,,v,verb,मोला सारो खारो खिंड गो तौएँ,"Man, you have scattered all the salt",,,,,
IOo0LeXjIc14joOJgRl1,डेर,,,,Shadochi,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIOo0LeXjIc14joOJgRl1_1653131353521.wav?alt=media,IOo0LeXjIc14joOJgRl1_Lump.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Lump,ढ़ेला,,,n,noun,,,,,,,
IUAWaXcGAyWjRrCpclPx,आफ़िये,ɑːfʰiːjeː,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIUAWaXcGAyWjRrCpclPx_1653120777859.wav?alt=media,IUAWaXcGAyWjRrCpclPx_myself.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,myself,खुद से,Pro-forms,,pro,pronoun,आफ़िये  कोरू आं आपणो काम।,I do my work on my own.,अपने आप करता हूं मैं अपने काम।,,,,
IUqILn9KkaCmd3JMkGVF,ठुंगे,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIUqILn9KkaCmd3JMkGVF_1653131035231.wav?alt=media,IUqILn9KkaCmd3JMkGVF_Poke.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Poke,हल्का धक्का,Physical Actions,,v,verb,,,,,,,
IUyD6dymyZjiCGJhLPoX,थाला,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIUyD6dymyZjiCGJhLPoX_1653131808206.wav?alt=media,IUyD6dymyZjiCGJhLPoX_Bottom.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Bottom,निचला हिस्सा,Location and Directions,,prep,preposition,,,,,,,
IWzs9QhlZZVkZBt5KXWm,भुल्का,,,,"Shimla Saraji, Bishshau, Barari",,,,,,,,,,green leafy vegetable,हरी पत्तेदार सब्जी,"Plants, trees and other vegetation","Food, cooking and foodways",,,भुल्का चाण पाओ तुएँ?,Did you make the vegetable?,,,,,
IaSNvgA3zEowtSRlTYJR,चोगरुआ,,,,"Bushahri, Shimla Saraji",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIaSNvgA3zEowtSRlTYJR_1653124943378.wav?alt=media,IaSNvgA3zEowtSRlTYJR_To_be_aware_of_something.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,To be aware of something,किसी चीज से अवगत होना,Mental actions,,n,noun,,,,,,,
IfZjN8nG4KtGLyB39thI,रूड,,,,Chuhara,,,,,,,,,,Sunlight,सूरज की रोशनी,Universe and the natural world,"Sky, weather and climate",,,,,,,,,
Im2ThWoXtWXae2KM7OVU,कांडा,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIm2ThWoXtWXae2KM7OVU_1653121631296.wav?alt=media,Im2ThWoXtWXae2KM7OVU_Peak.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Peak,चोटी,Universe and the natural world,"Earth, geology and landscape",n,noun,काली रे कांडे गाई हाला नी पाई।,You don't make noise on Kali's peak.,,,,,
IniJoSPVCyXRARwnbhjc,बरिश,,,,Barari,,,,,,,,,,Year,वर्ष,Time,,,,,,,,,,
IoyRKJCM6KEROTaGl2c2,धाओ,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIoyRKJCM6KEROTaGl2c2_1653295958015.wav?alt=media,IoyRKJCM6KEROTaGl2c2_Yelling_to_call_out_someone.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Yelling to call out someone,किसी को बुलाने के लिए चिल्लाना,Language and Communication,,v,verb,,,,,,,
IqL0JjnG4fkxGts8nw1O,हाड़ो,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FIqL0JjnG4fkxGts8nw1O_1653312868032.wav?alt=media,IqL0JjnG4fkxGts8nw1O_Bone.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Bone,हड्डी,Body parts,,n,noun,काम कोर कोरियो हाड़ो चुट गोए।,My bones have broken after working so much.,,,,,
ItWVNrlv5ryk8QjMdYNd,रु,,,,Bishshau,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FItWVNrlv5ryk8QjMdYNd_1653311603844.wav?alt=media,ItWVNrlv5ryk8QjMdYNd_Cry.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Cry,रो,Physical Actions,Emotions,v,verb,,,,Body functions,,,
J0R4tGsiJ9lz7Wi0ZYHK,लोशटा,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/audio%2Fmahasuvi%2FJ0R4tGsiJ9lz7Wi0ZYHK_1624191123730.wav?alt=media,J0R4tGsiJ9lz7Wi0ZYHK_Clever_manipulative.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,"Clever, manipulative.",चालाक,States and Characteristics,,adj,adjective,,,,,,,
J5gMWOUFksY8c6lmztMj,बोशो,,,,Shimla Saraji,,,,,,,,,,Years,वर्षों,Time,,,,,,,,,,
JDFoO388UKDdKSubmngB,झुड़ी,,,,Kumharsain,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FJDFoO388UKDdKSubmngB_1653130693362.wav?alt=media,JDFoO388UKDdKSubmngB_Wrinkle.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Wrinkle,शिकन,Body parts,,n,noun,,,,,,,
JKzgGF5d6zVXMQ85cZaR,दोती,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FJKzgGF5d6zVXMQ85cZaR_1653295925639.wav?alt=media,JKzgGF5d6zVXMQ85cZaR_Morning.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Morning,सुबह,Time,,n,noun,,,,,,,
JMO4hnCSpudzRzZ9GWAG,घुंडू,,,,Bishshau,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FJMO4hnCSpudzRzZ9GWAG_1653124541377.wav?alt=media,JMO4hnCSpudzRzZ9GWAG_Knee.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Knee,घुटना,Body parts,,n,noun,,,,,,,
JPTWJz0HB33hciRfTZTd,पियूंला,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FJPTWJz0HB33hciRfTZTd_1653296800245.wav?alt=media,JPTWJz0HB33hciRfTZTd_Yellow.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Yellow,पिला,Colors,,adj,adjective,पियूंला ढ़ाटू बामियो आजे पोरशी।,Come wearing a yellow headscarf day after tomorrow.,,,,,
JWPIrdoFCRlcIYMzClsB,आग,ɑːg,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FJWPIrdoFCRlcIYMzClsB_1653120494745.wav?alt=media,JWPIrdoFCRlcIYMzClsB_fire.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,fire,आग,Universe and the natural world,,n,noun,तोल आग लागी दो।,A fire is below.,नीचे आग लगी हुई है।,,,,
JcBFsgpAkiLGUdwz2sSM,गाओ,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FJcBFsgpAkiLGUdwz2sSM_1653123440594.wav?alt=media,JcBFsgpAkiLGUdwz2sSM_cow.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,cow,गाय,Animals,,n,noun,मुखे दुई गाओ आणे।,Bring two cows for me.,,,,,
JhVeC9XtR9e4sGd42TyP,सूणा,,,,"Shimla Saraji, Bishshau",,,,,,,,,,Pregnancy,गर्भावस्था,Life stages and rites of passage,,n,noun,रामु री छेवड़ी सुई दो ओ?,Is Ramu's wife pregnant?,क्या रामू की पत्नी गर्भवती है?,,,,
JhygGKljhN0e5IDdCYct,कोडूओ,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FJhygGKljhN0e5IDdCYct_1653122434255.wav?alt=media,JhygGKljhN0e5IDdCYct_Bitter_in_taste.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Bitter (in taste),कडवा,Senses and perception,,adj,adjective,,,,,,,
JkB2q5SW97AnV1Yw6z9w,खसरीण,,,,Shimla Saraji,,,,,,,,,,Smell of fart,गोज़ की गंध,Senses and perception,,n,noun,खसरीण कुणे मारी?,Who let a fart?,किसने एक गोज़ किया?,,,,
JmdUx75aHcC3u1dbYXbX,रोंगै,,,,Barari,,,,,,,,,,Of course,बेशक,,,adv,adverb,रोंगै चांण डॉलकी,Of course make meat.,बेशक मांस बनाओ।,,,,
JnWA2zt0ZeEnj2RyRGeY,झिकणा,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FJnWA2zt0ZeEnj2RyRGeY_1653130583783.wav?alt=media,JnWA2zt0ZeEnj2RyRGeY_to_disfigure.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,to disfigure,विकृत करना,Physical Actions,Physical Impact,v,verb,,,,,,,
JpCdWfqt3DUIJQEKBLVD,बाई,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FJpCdWfqt3DUIJQEKBLVD_1653297325453.wav?alt=media,JpCdWfqt3DUIJQEKBLVD_Arms.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Arms,बाहं,Body parts,,n,noun,,,,,,,
JuFGgRkSEFcuuaq9Dbrp,सिंहणी,,,,"Shimla Saraji, Shadochi",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FJuFGgRkSEFcuuaq9Dbrp_1653312452799.wav?alt=media,JuFGgRkSEFcuuaq9Dbrp_Lioness.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Lioness,शेरनी,Animals,,n,noun,,,,,,,
K06zrADB4UPJdzMPbRB1,टूश,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FK06zrADB4UPJdzMPbRB1_1653130943588.wav?alt=media,K06zrADB4UPJdzMPbRB1_Wipe.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Wipe,पोछ,Physical Actions,Cleanliness and hygiene,v,verb,,,,,,,
K0ffsARi2tT0Rr74Xulc,टिप,,,,Rohruri ,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FK0ffsARi2tT0Rr74Xulc_1653130807851.wav?alt=media,K0ffsARi2tT0Rr74Xulc_Pick_up.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Pick up,उठाना,Physical Actions,,v,verb,,,,,,,
K46BnxDEay42UCr5vqIx,शरेणा,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FK46BnxDEay42UCr5vqIx_1653312021538.wav?alt=media,K46BnxDEay42UCr5vqIx_Pillow.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Pillow,तकिया,Household,Sleep,n,noun,,,,,,,
KB1ER6oNJbWmMDuRieUt,कोन्हीया,,,,Bishshau,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FKB1ER6oNJbWmMDuRieUt_1653122518720.wav?alt=media,KB1ER6oNJbWmMDuRieUt_Lord_Krishna.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Lord Krishna,भगवान कृष्ण,Sacred names,Spirituality and Religion,n,noun,,,,,,,
KKyPTK1jnSlze0sZI7oF,सिक,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FKKyPTK1jnSlze0sZI7oF_1653312459167.wav?alt=media,KKyPTK1jnSlze0sZI7oF_Crawl.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Crawl,घुटनों के बल चलना,Physical Actions,Motion,v,verb,,,,,,,
KL4Uc7xl0w5OmK0byKsF,आंजो,,,,"Shimla Saraji, Bishshau",,,,,,,,,,intestines,आंत,Body parts,,n,noun,,,,,,,
KSZfHFKGVcNO7rITviEL,ऐब,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FKSZfHFKGVcNO7rITviEL_1653121324876.wav?alt=media,KSZfHFKGVcNO7rITviEL_vice.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,vice,दोष,Social activities and interactions,,n,noun,मुं भांग शोटने रा ऐब ओ।,I have a vice of smoking weed.,,,,,
KSqzB9ZaC2Gh4IFDUVqB,दडक,,,,Sharachali,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FKSqzB9ZaC2Gh4IFDUVqB_1653131840275.wav?alt=media,KSqzB9ZaC2Gh4IFDUVqB_Attic.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Attic,अटारी,Construction,Household,n,noun,,,,,,,
KUOQ3t13i50HFoLZ6QM6,राज़ो,,,,Shimla Saraji,,,,,,,,,,Happened,हुआ,,,v,verb,मोड़ो दी छोईले मा केरी राज़ी?,What happened at Chaila turn?,छैला मोड़ पर क्या हुआ?,,,,
KVWDTF7SreNf3FEx9JlE,डॉणकी,,,,Rohruri ,,,,,,,,,,Meat,मांस,"Food, cooking and foodways",,n,noun,"खुब मार बा ईऊ डॉणकी, कामा जाड़दे लगा तात्ती","Eat a lot of meat, you skinny guy","बहुत सारा मांस खाओ, दुबले-पतले आदमी",,,,
KZJQTPbkzTWHbmuWBcOw,फॉम्बा,,,,Shimla Saraji (Theog),,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FKZJQTPbkzTWHbmuWBcOw_1653297217335.wav?alt=media,KZJQTPbkzTWHbmuWBcOw_Scratching_skin_due_to_itching.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Scratching skin due to itching,खुजली के कारण त्वचा में खुजलाहट होना,Physical Actions,"Health, well-being and sickness",v,verb,,,,,,,
Kbx540TZoSvzDltUJIcS,आफि,ɑːfʰiː,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FKbx540TZoSvzDltUJIcS_1653120765025.wav?alt=media,Kbx540TZoSvzDltUJIcS_myself.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,myself,खुद,Pro-forms,,pro,pronoun,आफ़ी कोरा कोरे आपणे काम।,Do your work on your own.,अपने काम खुद किया करो।,,,,
KczNOOIIb9hpUqi9Y1yH,काउनी,kəuɳiː,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/audio%2Fmahasuvi%2FKczNOOIIb9hpUqi9Y1yH_1624191502388.wav?alt=media,KczNOOIIb9hpUqi9Y1yH_Foxtail_millet.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Foxtail millet,कंगनी,"Plants, trees and other vegetation",Agriculture,n,noun,,,,,,,
KgkiBaT5XagLAU4ZnDDX,छुआण,,,,Shimla Saraji,,,,,,,,,,fallen dry pine needles,चीड़ की गिरी हुई और सूखी हुई सुइयाँ,"Plants, trees and other vegetation",,,,,,,,,,
Kjr9W057kWuAT2mXRiCR,बीजो,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FKjr9W057kWuAT2mXRiCR_1653309114492.wav?alt=media,Kjr9W057kWuAT2mXRiCR_Dry_weather.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Dry weather,शुष्क मौसम,"Sky, weather and climate",,,,,,,,,,
Ko69Vbslb0wFfcJiJOwS,चिष,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FKo69Vbslb0wFfcJiJOwS_1653124838548.wav?alt=media,Ko69Vbslb0wFfcJiJOwS_thirst.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,thirst,"पानी, प्यास","Food, cooking and foodways",Senses and perception,n,noun,मुं बेगी चिष लाग लागी।,I'm very thirsty.,,,,,
Kr21PlY2ryj7WJP6E0Qy,जाॅश,,,,,,,,,,,,,,Talent/Skill,प्रतिभा/कौशल,,,n,noun,मेरे हाथो दो मीठडो खाणो चाणणे रो जॉश ओ।,I have a talent of making delicious food.,मेरे पास स्वादिष्ट खाना बनाने का हुनर ​​है।,,,,
KsD2njPx4PfBE3cKS4gG,फ़शाव,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FKsD2njPx4PfBE3cKS4gG_1653297097019.wav?alt=media,KsD2njPx4PfBE3cKS4gG_Trouble.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Trouble,मुसीबत,,,n,noun,,,,,,,
KsLCDPxK9GbTx7Ncbfm5,झूटणों,,,,Rohruri ,,,,,,,,,,Swelling,सूजन,"Health, well-being and sickness",,adj,adjective,भाँगा बी झूटणें?,Do you want to smoke weed?,क्या आप भांग धूम्रपान करना चाहते हैं?,,,,
Kw1X8tltUSgLFoxA5SeT,रेका,,,,"Shimla Saraji, Bishshau",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FKw1X8tltUSgLFoxA5SeT_1653311654517.wav?alt=media,Kw1X8tltUSgLFoxA5SeT_Another.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Another,दूसरा,Quantifiers,,det,determiner,,,,,,,
KyFGEJWwZ37B7EQqUYrj,कुनीयार,,,,Chuhara,,,,,,,,,,posterior portion of a farm,खेत का पिछला भाग,Agriculture,,,,,,,,,,
L125ugt02v8fY61M2jFJ,नान्दो,,,,Bishshau,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FL125ugt02v8fY61M2jFJ_1653296294495.wav?alt=media,L125ugt02v8fY61M2jFJ_Small.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Small,छोटा,Sizes and dimensions,,adj,adjective,,,,,,,
L4eTM8wxH7t0bNGkOsjJ,मांडणा,,,,"Sharachali, Rohruri ",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FL4eTM8wxH7t0bNGkOsjJ_1653310765295.wav?alt=media,L4eTM8wxH7t0bNGkOsjJ_To_massage.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,To massage,मलना,Physical Actions,,v,verb,,,,,,,
LBVGi5sOo79MDt1tIuiI,डडरांण,,,,Rohruri ,,,,,,,,,,Unpleasant smell of overcooked food,अधिक पके भोजन की अप्रिय गंध,Senses and perception,"Food, cooking and foodways",n,noun,चाऊड़ा का तिड़े डडरांण लगे दे आन्दे,Smokey smell is comming from rice,चावल से धुएँ की महक आ रही है,,,,
LDy0vT5LXXxJdSVM6lyn,हिया,,,,"Shimla Saraji, Sharachali, Bishshau",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FLDy0vT5LXXxJdSVM6lyn_1653312955817.wav?alt=media,LDy0vT5LXXxJdSVM6lyn_Heart.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Heart,हृदय,Body parts,,n,noun,,,,,,,
LEknuwjH2i4XjDKL8P6d,काछू,kɑːcʰu,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/audio%2Fmahasuvi%2FLEknuwjH2i4XjDKL8P6d_1627478193254.wav?alt=media,LEknuwjH2i4XjDKL8P6d_Underarm.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Underarm,बगल,Body parts,,adj,adjective,,,,,,,
